#r		P		D
           51.17  0.0494028043663 0.00185277023935
           51.18  0.0494213224191 0.00185084010295
           51.19  0.0494398211683 0.00184890950604
            51.2  0.0494583006093 0.00184697844883
           51.21  0.0494767607373 0.00184504693156
           51.22  0.0494952015479 0.00184311495446
           51.23  0.0495136230364 0.00184118251779
           51.24  0.0495320251983 0.00183924962177
           51.25  0.0495504080289 0.00183731626666
           51.26  0.0495687715236 0.00183538245271
           51.27  0.0495871156779 0.00183344818016
           51.28  0.0496054404872 0.00183151344928
           51.29  0.0496237459469 0.00182957826031
            51.3  0.0496420320524 0.00182764261353
           51.31  0.0496602987992  0.0018257065092
           51.32  0.0496785461826 0.00182376994758
           51.33  0.0496967741981 0.00182183292894
           51.34  0.0497149828412 0.00181989545357
           51.35  0.0497331721072 0.00181795752173
           51.36  0.0497513419916 0.00181601913372
           51.37  0.0497694924899  0.0018140802898
           51.38  0.0497876235974 0.00181214099027
           51.39  0.0498057353097 0.00181020123541
            51.4  0.0498238276221 0.00180826102553
           51.41  0.0498419005302 0.00180632036092
           51.42  0.0498599540293 0.00180437924186
           51.43   0.049877988115 0.00180243766868
           51.44  0.0498960027827 0.00180049564167
           51.45  0.0499139980279 0.00179855316114
           51.46  0.0499319738459  0.0017966102274
           51.47  0.0499499302324 0.00179466684077
           51.48  0.0499678671828 0.00179272300156
           51.49  0.0499857846925  0.0017907787101
            51.5   0.050003682757 0.00178883396671
           51.51  0.0500215613718 0.00178688877172
           51.52  0.0500394205324 0.00178494312545
           51.53  0.0500572602343 0.00178299702824
           51.54   0.050075080473 0.00178105048043
           51.55  0.0500928812439 0.00177910348235
           51.56  0.0501106625426 0.00177715603435
           51.57  0.0501284243646 0.00177520813678
           51.58  0.0501461667054 0.00177325978997
           51.59  0.0501638895604 0.00177131099429
            51.6  0.0501815929252 0.00176936175009
           51.61  0.0501992767954 0.00176741205773
           51.62  0.0502169411664 0.00176546191756
           51.63  0.0502345860338 0.00176351132996
           51.64   0.050252211393 0.00176156029528
           51.65  0.0502698172397 0.00175960881391
           51.66  0.0502874035693 0.00175765688621
           51.67  0.0503049703774 0.00175570451255
           51.68  0.0503225176595 0.00175375169332
           51.69  0.0503400454113 0.00175179842891
            51.7  0.0503575536281 0.00174984471969
           51.71  0.0503750423057 0.00174789056605
           51.72  0.0503925114394  0.0017459359684
           51.73   0.050409961025 0.00174398092711
           51.74   0.050427391058 0.00174202544259
           51.75  0.0504448015339 0.00174006951525
           51.76  0.0504621924483 0.00173811314548
           51.77  0.0504795637968 0.00173615633369
           51.78   0.050496915575 0.00173419908029
           51.79  0.0505142477784 0.00173224138569
            51.8  0.0505315604027 0.00173028325032
           51.81  0.0505488534434 0.00172832467458
           51.82  0.0505661268962 0.00172636565891
           51.83  0.0505833807566 0.00172440620373
           51.84  0.0506006150203 0.00172244630946
           51.85  0.0506178296828 0.00172048597654
           51.86  0.0506350247398  0.0017185252054
           51.87  0.0506522001869 0.00171656399648
           51.88  0.0506693560197 0.00171460235022
           51.89  0.0506864922339 0.00171264026706
            51.9  0.0507036088251 0.00171067774745
           51.91  0.0507207057889 0.00170871479184
           51.92  0.0507377831209 0.00170675140068
           51.93  0.0507548408169 0.00170478757443
           51.94  0.0507718788724 0.00170282331355
           51.95  0.0507888972832 0.00170085861849
           51.96  0.0508058960448 0.00169889348973
           51.97  0.0508228751529 0.00169692792772
           51.98  0.0508398346033 0.00169496193295
           51.99  0.0508567743916 0.00169299550588
              52  0.0508736945135   0.001691028647
           52.01  0.0508905949646 0.00168906135677
           52.02  0.0509074757406 0.00168709363569
           52.03  0.0509243368373 0.00168512548424
           52.04  0.0509411782503 0.00168315690291
           52.05  0.0509579999753 0.00168118789218
           52.06  0.0509748020081 0.00167921845256
           52.07  0.0509915843444 0.00167724858455
           52.08  0.0510083469798 0.00167527828864
           52.09  0.0510250899102 0.00167330756533
            52.1  0.0510418131311 0.00167133641514
           52.11  0.0510585166385 0.00166936483857
           52.12  0.0510752004279 0.00166739283614
           52.13  0.0510918644952 0.00166542040837
           52.14  0.0511085088361 0.00166344755576
           52.15  0.0511251334463 0.00166147427884
           52.16  0.0511417383217 0.00165950057814
           52.17  0.0511583234579 0.00165752645419
           52.18  0.0511748888507 0.00165555190751
           52.19   0.051191434496 0.00165357693864
            52.2  0.0512079603895 0.00165160154812
           52.21   0.051224466527 0.00164962573648
           52.22  0.0512409529042 0.00164764950426
           52.23  0.0512574195171 0.00164567285202
           52.24  0.0512738663613  0.0016436957803
           52.25  0.0512902934327 0.00164171828965
           52.26  0.0513067007271 0.00163974038063
           52.27  0.0513230882403 0.00163776205379
           52.28  0.0513394559682  0.0016357833097
           52.29  0.0513558039065 0.00163380414891
            52.3  0.0513721320511 0.00163182457199
           52.31  0.0513884403979 0.00162984457952
           52.32  0.0514047289427 0.00162786417206
           52.33  0.0514209976814 0.00162588335019
           52.34  0.0514372466097 0.00162390211448
           52.35  0.0514534757237 0.00162192046552
           52.36  0.0514696850191  0.0016199384039
           52.37  0.0514858744918 0.00161795593019
           52.38  0.0515020441377 0.00161597304498
           52.39  0.0515181939527 0.00161398974888
            52.4  0.0515343239326 0.00161200604247
           52.41  0.0515504340735 0.00161002192635
           52.42  0.0515665243712 0.00160803740113
           52.43  0.0515825948215  0.0016060524674
           52.44  0.0515986454205 0.00160406712578
           52.45  0.0516146761641 0.00160208137687
           52.46  0.0516306870481 0.00160009522129
           52.47  0.0516466780685 0.00159810865966
           52.48  0.0516626492213 0.00159612169258
           52.49  0.0516786005023 0.00159413432069
            52.5  0.0516945319077 0.00159214654461
           52.51  0.0517104434332 0.00159015836496
           52.52   0.051726335075 0.00158816978238
           52.53  0.0517422068289  0.0015861807975
           52.54  0.0517580586909 0.00158419141095
           52.55  0.0517738906571 0.00158220162337
           52.56  0.0517897027234 0.00158021143541
           52.57  0.0518054948858 0.00157822084771
           52.58  0.0518212671404 0.00157622986091
           52.59   0.051837019483 0.00157423847567
            52.6  0.0518527519099 0.00157224669264
           52.61  0.0518684644169 0.00157025451248
           52.62  0.0518841570001 0.00156826193585
           52.63  0.0518998296556  0.0015662689634
           52.64  0.0519154823794  0.0015642755958
           52.65  0.0519311151675 0.00156228183372
           52.66  0.0519467280161 0.00156028767783
           52.67  0.0519623209211  0.0015582931288
           52.68  0.0519778938787 0.00155629818732
           52.69  0.0519934468848 0.00155430285405
            52.7  0.0520089799357 0.00155230712968
           52.71  0.0520244930274 0.00155031101489
           52.72   0.052039986156 0.00154831451037
           52.73  0.0520554593177 0.00154631761682
           52.74  0.0520709125084 0.00154432033492
           52.75  0.0520863457244 0.00154232266537
           52.76  0.0521017589617 0.00154032460887
           52.77  0.0521171522165 0.00153832616612
           52.78   0.052132525485 0.00153632733783
           52.79  0.0521478787633  0.0015343281247
            52.8  0.0521632120475 0.00153232852744
           52.81  0.0521785253338 0.00153032854677
           52.82  0.0521938186185  0.0015283281834
           52.83  0.0522090918975 0.00152632743804
           52.84  0.0522243451672 0.00152432631143
           52.85  0.0522395784238 0.00152232480428
           52.86  0.0522547916633 0.00152032291733
           52.87  0.0522699848821 0.00151832065129
           52.88  0.0522851580763 0.00151631800691
           52.89  0.0523003112422 0.00151431498491
            52.9   0.052315444376 0.00151231158604
           52.91   0.052330557474 0.00151030781104
           52.92  0.0523456505323 0.00150830366065
           52.93  0.0523607235472 0.00150629913562
           52.94   0.052375776515 0.00150429423669
           52.95  0.0523908094319 0.00150228896462
           52.96  0.0524058222943 0.00150028332016
           52.97  0.0524208150983 0.00149827730408
           52.98  0.0524357878404 0.00149627091712
           52.99  0.0524507405167 0.00149426416006
              53  0.0524656731236 0.00149225703365
           53.01  0.0524805856573 0.00149024953867
           53.02  0.0524954781143 0.00148824167589
           53.03  0.0525103504909 0.00148623344608
           53.04  0.0525252027833 0.00148422485002
           53.05  0.0525400349879 0.00148221588849
           53.06   0.052554847101 0.00148020656227
           53.07  0.0525696391191 0.00147819687214
           53.08  0.0525844110385  0.0014761868189
           53.09  0.0525991628555 0.00147417640333
            53.1  0.0526138945666 0.00147216562623
           53.11   0.052628606168 0.00147015448838
           53.12  0.0526432976563  0.0014681429906
           53.13  0.0526579690278 0.00146613113368
           53.14   0.052672620279 0.00146411891842
           53.15  0.0526872514062 0.00146210634564
           53.16  0.0527018624059 0.00146009341614
           53.17  0.0527164532745 0.00145808013073
           53.18  0.0527310240085 0.00145606649023
           53.19  0.0527455746044 0.00145405249545
            53.2  0.0527601050584 0.00145203814722
           53.21  0.0527746153673 0.00145002344636
           53.22  0.0527891055274 0.00144800839369
           53.23  0.0528035755352 0.00144599299005
           53.24  0.0528180253872 0.00144397723626
           53.25  0.0528324550799 0.00144196113315
           53.26  0.0528468646098 0.00143994468157
           53.27  0.0528612539735 0.00143792788234
           53.28  0.0528756231675 0.00143591073633
           53.29  0.0528899721883 0.00143389324435
            53.3  0.0529043010324 0.00143187540728
           53.31  0.0529186096964 0.00142985722594
           53.32  0.0529328981769  0.0014278387012
           53.33  0.0529471664704 0.00142581983392
           53.34  0.0529614145736 0.00142380062494
           53.35  0.0529756424829 0.00142178107512
           53.36  0.0529898501951 0.00141976118534
           53.37  0.0530040377067 0.00141774095646
           53.38  0.0530182050142 0.00141572038934
           53.39  0.0530323521144 0.00141369948486
            53.4  0.0530464790039 0.00141167824388
           53.41  0.0530605856793 0.00140965666729
           53.42  0.0530746721373 0.00140763475596
           53.43  0.0530887383745 0.00140561251077
           53.44  0.0531027843875 0.00140358993261
           53.45  0.0531168101731 0.00140156702237
           53.46   0.053130815728 0.00139954378093
           53.47  0.0531448010487 0.00139752020918
           53.48  0.0531587661321 0.00139549630802
           53.49  0.0531727109749 0.00139347207835
            53.5  0.0531866355737 0.00139144752107
           53.51  0.0532005399253 0.00138942263707
           53.52  0.0532144240265 0.00138739742726
           53.53  0.0532282878739 0.00138537189255
           53.54  0.0532421314643 0.00138334603384
           53.55  0.0532559547945 0.00138131985206
           53.56  0.0532697578614 0.00137929334812
           53.57  0.0532835406615 0.00137726652292
           53.58  0.0532973031918  0.0013752393774
           53.59  0.0533110454491 0.00137321191247
            53.6  0.0533247674301 0.00137118412907
           53.61  0.0533384691316 0.00136915602811
           53.62  0.0533521505506 0.00136712761053
           53.63  0.0533658116839 0.00136509887726
           53.64  0.0533794525282 0.00136306982924
           53.65  0.0533930730805  0.0013610404674
           53.66  0.0534066733375 0.00135901079269
           53.67  0.0534202532963 0.00135698080605
           53.68  0.0534338129537 0.00135495050841
           53.69  0.0534473523065 0.00135291990074
            53.7  0.0534608713517 0.00135088898398
           53.71  0.0534743700862 0.00134885775908
           53.72  0.0534878485069   0.001346826227
           53.73  0.0535013066107  0.0013447943887
           53.74  0.0535147443946 0.00134276224514
           53.75  0.0535281618556 0.00134072979728
           53.76  0.0535415589906 0.00133869704609
           53.77  0.0535549357965 0.00133666399253
           53.78  0.0535682922704 0.00133463063758
           53.79  0.0535816284093  0.0013325969822
            53.8  0.0535949442101 0.00133056302738
           53.81  0.0536082396698 0.00132852877409
           53.82  0.0536215147856 0.00132649422332
           53.83  0.0536347695543 0.00132445937604
           53.84  0.0536480039731 0.00132242423323
           53.85   0.053661218039  0.0013203887959
           53.86   0.053674411749 0.00131835306503
           53.87  0.0536875851003 0.00131631704161
           53.88  0.0537007380899 0.00131428072663
           53.89  0.0537138707148  0.0013122441211
            53.9  0.0537269829723 0.00131020722601
           53.91  0.0537400748593 0.00130817004237
           53.92  0.0537531463731 0.00130613257118
           53.93  0.0537661975108 0.00130409481346
           53.94  0.0537792282694  0.0013020567702
           53.95  0.0537922386462 0.00130001844242
           53.96  0.0538052286383 0.00129797983114
           53.97  0.0538181982428 0.00129594093737
           53.98   0.053831147457 0.00129390176214
           53.99  0.0538440762781 0.00129186230646
              54  0.0538569847031 0.00128982257136
           54.01  0.0538698727295 0.00128778255786
           54.02  0.0538827403543 0.00128574226701
           54.03  0.0538955875748 0.00128370169981
           54.04  0.0539084143883 0.00128166085732
           54.05   0.053921220792 0.00127961974057
           54.06  0.0539340067831 0.00127757835059
           54.07   0.053946772359 0.00127553668843
           54.08  0.0539595175169 0.00127349475513
           54.09  0.0539722422541 0.00127145255174
            54.1  0.0539849465679  0.0012694100793
           54.11  0.0539976304557 0.00126736733887
           54.12  0.0540102939147 0.00126532433149
           54.13  0.0540229369423 0.00126328105823
           54.14  0.0540355595359 0.00126123752014
           54.15  0.0540481616927 0.00125919371828
           54.16  0.0540607434102 0.00125714965372
           54.17  0.0540733046858 0.00125510532751
           54.18  0.0540858455168 0.00125306074073
           54.19  0.0540983659006 0.00125101589444
            54.2  0.0541108658347 0.00124897078972
           54.21  0.0541233453164 0.00124692542764
           54.22  0.0541358043433 0.00124487980927
           54.23  0.0541482429126  0.0012428339357
           54.24   0.054160661022 0.00124078780801
           54.25  0.0541730586688 0.00123874142728
           54.26  0.0541854358505 0.00123669479459
           54.27  0.0541977925647 0.00123464791104
           54.28  0.0542101288087 0.00123260077771
           54.29  0.0542224445802 0.00123055339569
            54.3  0.0542347398767 0.00122850576608
           54.31  0.0542470146956 0.00122645788999
           54.32  0.0542592690345 0.00122440976849
           54.33  0.0542715028909 0.00122236140271
           54.34  0.0542837162625 0.00122031279374
           54.35  0.0542959091468 0.00121826394269
           54.36  0.0543080815414 0.00121621485066
           54.37  0.0543202334438 0.00121416551877
           54.38  0.0543323648518 0.00121211594813
           54.39  0.0543444757628 0.00121006613986
            54.4  0.0543565661746 0.00120801609507
           54.41  0.0543686360847 0.00120596581488
           54.42  0.0543806854909 0.00120391530041
           54.43  0.0543927143907 0.00120186455279
           54.44  0.0544047227819 0.00119981357315
           54.45  0.0544167106622 0.00119776236261
           54.46  0.0544286780292  0.0011957109223
           54.47  0.0544406248806 0.00119365925336
           54.48  0.0544525512142 0.00119160735693
           54.49  0.0544644570278 0.00118955523413
            54.5  0.0544763423189 0.00118750288611
           54.51  0.0544882070855 0.00118545031401
           54.52  0.0545000513252 0.00118339751897
           54.53  0.0545118750359 0.00118134450215
           54.54  0.0545236782153 0.00117929126468
           54.55  0.0545354608612 0.00117723780773
           54.56  0.0545472229714 0.00117518413243
           54.57  0.0545589645438 0.00117313023996
           54.58  0.0545706855762 0.00117107613146
           54.59  0.0545823860665 0.00116902180809
            54.6  0.0545940660124 0.00116696727101
           54.61  0.0546057254119  0.0011649125214
           54.62  0.0546173642628  0.0011628575604
           54.63  0.0546289825631  0.0011608023892
           54.64  0.0546405803106 0.00115874700896
           54.65  0.0546521575033 0.00115669142086
           54.66   0.054663714139 0.00115463562606
           54.67  0.0546752502158 0.00115257962575
           54.68  0.0546867657316 0.00115052342109
           54.69  0.0546982606842 0.00114846701329
            54.7  0.0547097350718  0.0011464104035
           54.71  0.0547211888923 0.00114435359293
           54.72  0.0547326221437 0.00114229658276
           54.73   0.054744034824 0.00114023937417
           54.74  0.0547554269312 0.00113818196836
           54.75  0.0547667984633 0.00113612436652
           54.76  0.0547781494185 0.00113406656985
           54.77  0.0547894797947 0.00113200857954
           54.78  0.0548007895901 0.00112995039679
           54.79  0.0548120788027 0.00112789202281
            54.8  0.0548233474306  0.0011258334588
           54.81  0.0548345954719 0.00112377470595
           54.82  0.0548458229247 0.00112171576549
           54.83  0.0548570297872 0.00111965663863
           54.84  0.0548682160575 0.00111759732656
           54.85  0.0548793817337 0.00111553783051
           54.86  0.0548905268141 0.00111347815169
           54.87  0.0549016512967 0.00111141829133
           54.88  0.0549127551799 0.00110935825063
           54.89  0.0549238384618 0.00110729803083
            54.9  0.0549349011405 0.00110523763314
           54.91  0.0549459432144 0.00110317705879
           54.92  0.0549569646817 0.00110111630902
           54.93  0.0549679655406 0.00109905538504
           54.94  0.0549789457894  0.0010969942881
           54.95  0.0549899054264 0.00109493301942
           54.96  0.0550008444498 0.00109287158025
           54.97   0.055011762858 0.00109080997182
           54.98  0.0550226606492 0.00108874819536
           54.99  0.0550335378219 0.00108668625213
              55  0.0550443943743 0.00108462414337
           55.01  0.0550552303048 0.00108256187032
           55.02  0.0550660456117 0.00108049943423
           55.03  0.0550768402935 0.00107843683635
           55.04  0.0550876143484 0.00107637407793
           55.05   0.055098367775 0.00107431116022
           55.06  0.0551091005716 0.00107224808449
           55.07  0.0551198127367 0.00107018485199
           55.08  0.0551305042687 0.00106812146397
           55.09   0.055141175166 0.00106605792171
            55.1  0.0551518254271 0.00106399422646
           55.11  0.0551624550505 0.00106193037949
           55.12  0.0551730640347 0.00105986638206
           55.13  0.0551836523782 0.00105780223545
           55.14  0.0551942200794 0.00105573794093
           55.15   0.055204767137 0.00105367349976
           55.16  0.0552152935494 0.00105160891323
           55.17  0.0552257993153 0.00104954418261
           55.18  0.0552362844331 0.00104747930918
           55.19  0.0552467489015 0.00104541429423
            55.2   0.055257192719 0.00104334913902
           55.21  0.0552676158842 0.00104128384485
           55.22  0.0552780183959 0.00103921841301
           55.23  0.0552884002525 0.00103715284478
           55.24  0.0552987614528 0.00103508714145
           55.25  0.0553091019953 0.00103302130431
           55.26  0.0553194218789 0.00103095533466
           55.27   0.055329721102 0.00102888923379
           55.28  0.0553399996635   0.001026823003
           55.29  0.0553502575621 0.00102475664359
            55.3  0.0553604947964 0.00102269015687
           55.31  0.0553707113652 0.00102062354412
           55.32  0.0553809072673 0.00101855680666
           55.33  0.0553910825014  0.0010164899458
           55.34  0.0554012370662 0.00101442296283
           55.35  0.0554113709606 0.00101235585908
           55.36  0.0554214841834 0.00101028863586
           55.37  0.0554315767334 0.00100822129447
           55.38  0.0554416486093 0.00100615383623
           55.39  0.0554516998101 0.00100408626247
            55.4  0.0554617303346 0.00100201857449
           55.41  0.0554717401816 0.000999950773629
           55.42    0.05548172935 0.000997882861197
           55.43  0.0554916978388 0.000995814838523
           55.44  0.0555016456468 0.000993746706932
           55.45  0.0555115727729 0.000991678467752
           55.46  0.0555214792162 0.000989610122313
           55.47  0.0555313649754 0.000987541671946
           55.48  0.0555412300496 0.000985473117985
           55.49  0.0555510744378 0.000983404461764
            55.5  0.0555608981388 0.00098133570462
           55.51  0.0555707011519 0.000979266847891
           55.52  0.0555804834758 0.000977197892917
           55.53  0.0555902451097 0.00097512884104
           55.54  0.0555999860526 0.000973059693603
           55.55  0.0556097063036 0.000970990451952
           55.56  0.0556194058617 0.000968921117433
           55.57   0.055629084726 0.000966851691395
           55.58  0.0556387428955 0.000964782175188
           55.59  0.0556483803695 0.000962712570164
            55.6  0.0556579971469 0.000960642877677
           55.61   0.055667593227 0.000958573099082
           55.62  0.0556771686089 0.000956503235736
           55.63  0.0556867232917 0.000954433288997
           55.64  0.0556962572747 0.000952363260226
           55.65  0.0557057705569 0.000950293150785
           55.66  0.0557152631377 0.000948222962037
           55.67  0.0557247350162 0.000946152695348
           55.68  0.0557341861916 0.000944082352085
           55.69  0.0557436166632 0.000942011933615
            55.7  0.0557530264303 0.00093994144131
           55.71  0.0557624154921 0.000937870876541
           55.72  0.0557717838478 0.00093580024068
           55.73  0.0557811314969 0.000933729535105
           55.74  0.0557904584385 0.00093165876119
           55.75  0.0557997646721 0.000929587920314
           55.76  0.0558090501969 0.000927517013857
           55.77  0.0558183150124 0.000925446043201
           55.78  0.0558275591178 0.000923375009728
           55.79  0.0558367825126 0.000921303914823
            55.8  0.0558459851961 0.000919232759872
           55.81  0.0558551671678 0.000917161546262
           55.82   0.055864328427 0.000915090275384
           55.83  0.0558734689733 0.000913018948628
           55.84   0.055882588806 0.000910947567387
           55.85  0.0558916879247 0.000908876133053
           55.86  0.0559007663287 0.000906804647024
           55.87  0.0559098240176 0.000904733110695
           55.88  0.0559188609909 0.000902661525466
           55.89  0.0559278772481 0.000900589892737
            55.9  0.0559368727888 0.000898518213909
           55.91  0.0559458476124 0.000896446490385
           55.92  0.0559548017186 0.000894374723571
           55.93  0.0559637351069 0.000892302914872
           55.94  0.0559726477769 0.000890231065696
           55.95  0.0559815397282 0.000888159177452
           55.96  0.0559904109604 0.000886087251552
           55.97  0.0559992614732 0.000884015289406
           55.98  0.0560080912662 0.000881943292429
           55.99  0.0560169003391 0.000879871262036
              56  0.0560256886915 0.000877799199644
           56.01  0.0560344563231 0.00087572710667
           56.02  0.0560432032336 0.000873654984535
           56.03  0.0560519294228 0.000871582834658
           56.04  0.0560606348903 0.000869510658463
           56.05  0.0560693196359 0.000867438457374
           56.06  0.0560779836595 0.000865366232816
           56.07  0.0560866269606 0.000863293986215
           56.08  0.0560952495392   0.000861221719
           56.09   0.056103851395 0.000859149432601
            56.1  0.0561124325278 0.000857077128448
           56.11  0.0561209929376 0.000855004807975
           56.12   0.056129532624 0.000852932472614
           56.13   0.056138051587 0.000850860123801
           56.14  0.0561465498265 0.000848787762973
           56.15  0.0561550273423 0.000846715391568
           56.16  0.0561634841343 0.000844643011026
           56.17  0.0561719202025 0.000842570622786
           56.18  0.0561803355468 0.000840498228292
           56.19  0.0561887301671 0.000838425828987
            56.2  0.0561971040634 0.000836353426316
           56.21  0.0562054572356 0.000834281021726
           56.22  0.0562137896838 0.000832208616663
           56.23  0.0562221014079 0.000830136212577
           56.24  0.0562303924081 0.000828063810918
           56.25  0.0562386626842 0.000825991413139
           56.26  0.0562469122363 0.000823919020691
           56.27  0.0562551410646 0.00082184663503
           56.28   0.056263349169 0.000819774257611
           56.29  0.0562715365497 0.000817701889891
            56.3  0.0562797032068 0.000815629533328
           56.31  0.0562878491404 0.000813557189383
           56.32  0.0562959743506 0.000811484859515
           56.33  0.0563040788376 0.000809412545187
           56.34  0.0563121626015 0.000807340247863
           56.35  0.0563202256426 0.000805267969008
           56.36  0.0563282679609 0.000803195710086
           56.37  0.0563362895568 0.000801123472567
           56.38  0.0563442904304 0.000799051257918
           56.39  0.0563522705819 0.00079697906761
            56.4  0.0563602300117 0.000794906903112
           56.41    0.05636816872 0.000792834765899
           56.42  0.0563760867071 0.000790762657443
           56.43  0.0563839839732 0.000788690579219
           56.44  0.0563918605186 0.000786618532703
           56.45  0.0563997163438 0.000784546519373
           56.46   0.056407551449 0.000782474540708
           56.47  0.0564153658346 0.000780402598186
           56.48   0.056423159501 0.000778330693289
           56.49  0.0564309324485  0.0007762588275
            56.5  0.0564386846776 0.000774187002301
           56.51  0.0564464161886 0.000772115219177
           56.52  0.0564541269819 0.000770043479614
           56.53  0.0564618170582 0.000767971785099
           56.54  0.0564694864176 0.00076590013712
           56.55  0.0564771350609 0.000763828537166
           56.56  0.0564847629884 0.000761756986728
           56.57  0.0564923702006 0.000759685487297
           56.58  0.0564999566981 0.000757614040367
           56.59  0.0565075224815 0.00075554264743
            56.6  0.0565150675511 0.000753471309983
           56.61  0.0565225919077 0.000751400029522
           56.62  0.0565300955517 0.000749328807543
           56.63  0.0565375784838 0.000747257645546
           56.64  0.0565450407046 0.00074518654503
           56.65  0.0565524822147 0.000743115507495
           56.66  0.0565599030148 0.000741044534445
           56.67  0.0565673031054 0.00073897362738
           56.68  0.0565746824873 0.000736902787807
           56.69  0.0565820411612 0.000734832017229
            56.7  0.0565893791277 0.000732761317153
           56.71  0.0565966963875 0.000730690689087
           56.72  0.0566039929414 0.000728620134539
           56.73  0.0566112687902 0.000726549655017
           56.74  0.0566185239346 0.000724479252034
           56.75  0.0566257583753  0.0007224089271
           56.76  0.0566329721131 0.000720338681729
           56.77  0.0566401651489 0.000718268517433
           56.78  0.0566473374835 0.000716198435728
           56.79  0.0566544891176 0.00071412843813
            56.8  0.0566616200522 0.000712058526155
           56.81  0.0566687302881 0.000709988701321
           56.82  0.0566758198263 0.000707918965147
           56.83  0.0566828886674 0.000705849319153
           56.84  0.0566899368126 0.00070377976486
           56.85  0.0566969642627 0.00070171030379
           56.86  0.0567039710187 0.000699640937466
           56.87  0.0567109570815 0.000697571667412
           56.88  0.0567179224521 0.000695502495152
           56.89  0.0567248671314 0.000693433422213
            56.9  0.0567317911205 0.000691364450122
           56.91  0.0567386944204 0.000689295580405
           56.92  0.0567455770321 0.000687226814593
           56.93  0.0567524389567 0.000685158154215
           56.94  0.0567592801952 0.000683089600801
           56.95  0.0567661007487 0.000681021155884
           56.96  0.0567729006183 0.000678952820996
           56.97  0.0567796798052 0.00067688459767
           56.98  0.0567864383103 0.000674816487441
           56.99  0.0567931761349 0.000672748491845
              57  0.0567998932801 0.000670680612418
           57.01  0.0568065897472 0.000668612850696
           57.02  0.0568132655372 0.000666545208219
           57.03  0.0568199206513 0.000664477686525
           57.04  0.0568265550909 0.000662410287154
           57.05  0.0568331688571 0.000660343011648
           57.06  0.0568397619511 0.000658275861547
           57.07  0.0568463343743 0.000656208838395
           57.08  0.0568528861279 0.000654141943735
           57.09  0.0568594172132 0.000652075179112
            57.1  0.0568659276315 0.00065000854607
           57.11  0.0568724173841 0.000647942046156
           57.12  0.0568788864724 0.000645875680916
           57.13  0.0568853348977 0.000643809451899
           57.14  0.0568917626615 0.000641743360653
           57.15   0.056898169765 0.000639677408728
           57.16  0.0569045562096 0.000637611597674
           57.17  0.0569109219969 0.000635545929042
           57.18  0.0569172671282 0.000633480404384
           57.19   0.056923591605 0.000631415025253
            57.2  0.0569298954287 0.000629349793202
           57.21  0.0569361786009 0.000627284709786
           57.22  0.0569424411229 0.000625219776559
           57.23  0.0569486829964 0.000623154995079
           57.24  0.0569549042228 0.000621090366901
           57.25  0.0569611048038 0.000619025893583
           57.26  0.0569672847407 0.000616961576684
           57.27  0.0569734440353 0.000614897417762
           57.28  0.0569795826891 0.000612833418378
           57.29  0.0569857007037 0.000610769580091
            57.3  0.0569917980807 0.000608705904464
           57.31  0.0569978748218 0.000606642393058
           57.32  0.0570039309285 0.000604579047436
           57.33  0.0570099664027 0.000602515869161
           57.34  0.0570159812459 0.000600452859798
           57.35  0.0570219754599 0.000598390020913
           57.36  0.0570279490464 0.000596327354069
           57.37   0.057033902007 0.000594264860835
           57.38  0.0570398343436 0.000592202542777
           57.39  0.0570457460579 0.000590140401463
            57.4  0.0570516371516 0.000588078438461
           57.41  0.0570575076266 0.000586016655341
           57.42  0.0570633574847 0.000583955053672
           57.43  0.0570691867277 0.000581893635025
           57.44  0.0570749953574 0.000579832400971
           57.45  0.0570807833757 0.000577771353083
           57.46  0.0570865507845 0.000575710492932
           57.47  0.0570922975856 0.000573649822092
           57.48  0.0570980237809 0.000571589342137
           57.49  0.0571037293724 0.00056952905464
            57.5   0.057109414362 0.000567468961178
           57.51  0.0571150787517 0.000565409063326
           57.52  0.0571207225433 0.000563349362661
           57.53  0.0571263457389 0.000561289860758
           57.54  0.0571319483405 0.000559230559197
           57.55  0.0571375303501 0.000557171459554
           57.56  0.0571430917697 0.00055511256341
           57.57  0.0571486326014 0.000553053872343
           57.58  0.0571541528472 0.000550995387933
           57.59  0.0571596525092 0.000548937111761
            57.6  0.0571651315894 0.000546879045407
           57.61  0.0571705900901 0.000544821190455
           57.62  0.0571760280132 0.000542763548485
           57.63   0.057181445361 0.000540706121081
           57.64  0.0571868421357 0.000538648909827
           57.65  0.0571922183392 0.000536591916305
           57.66   0.057197573974 0.000534535142101
           57.67  0.0572029090421 0.000532478588799
           57.68  0.0572082235458 0.000530422257986
           57.69  0.0572135174873 0.000528366151246
            57.7  0.0572187908688 0.000526310270168
           57.71  0.0572240436927 0.000524254616337
           57.72  0.0572292759611 0.000522199191341
           57.73  0.0572344876765 0.00052014399677
           57.74  0.0572396788411 0.00051808903421
           57.75  0.0572448494572 0.000516034305252
           57.76  0.0572499995272 0.000513979811484
           57.77  0.0572551290534 0.000511925554497
           57.78  0.0572602380383 0.000509871535882
           57.79  0.0572653264841 0.000507817757229
            57.8  0.0572703943934 0.00050576422013
           57.81  0.0572754417685 0.000503710926176
           57.82  0.0572804686119 0.000501657876961
           57.83  0.0572854749261 0.000499605074077
           57.84  0.0572904607134 0.000497552519116
           57.85  0.0572954259765 0.000495500213674
