        -155.353             26.5      2.87479e-06
        -118.765             26.5      7.57969e-06
        -82.1765             26.5      1.57694e-05
        -45.5882             26.5      2.36084e-05
              -9             26.5      2.85802e-05
         27.5882             26.5      2.68111e-05
         64.1765             26.5      1.97956e-05
         100.765             26.5      1.11865e-05
         137.353             26.5      4.07961e-06
         173.941             26.5       1.3497e-06
         210.529             26.5      3.96523e-07
         247.118             26.5      1.29633e-07
         283.706             26.5      7.62544e-09
        -301.706          62.3421      7.62544e-09
        -265.118          62.3421      7.62544e-09
        -228.529          62.3421      6.10035e-08
        -191.941          62.3421      4.95654e-07
        -155.353          62.3421      1.94449e-06
        -118.765          62.3421      5.38356e-06
        -82.1765          62.3421      1.15754e-05
        -45.5882          62.3421      1.67455e-05
              -9          62.3421      2.06116e-05
         27.5882          62.3421       1.9361e-05
         64.1765          62.3421      1.42596e-05
         100.765          62.3421      7.94571e-06
         137.353          62.3421      3.32469e-06
         173.941          62.3421      9.76057e-07
         210.529          62.3421      2.82141e-07
         247.118          62.3421      3.05018e-08
        -265.118          98.1842      4.57527e-08
        -228.529          98.1842      5.33781e-08
        -191.941          98.1842      2.82141e-07
        -155.353          98.1842      1.25057e-06
        -118.765          98.1842       2.9358e-06
        -82.1765          98.1842      6.42062e-06
        -45.5882          98.1842       9.8902e-06
              -9          98.1842      1.16669e-05
         27.5882          98.1842       1.1339e-05
         64.1765          98.1842       8.1516e-06
         100.765          98.1842      4.57527e-06
         137.353          98.1842      1.78435e-06
         173.941          98.1842      5.79534e-07
         210.529          98.1842      1.37258e-07
         247.118          98.1842      5.33781e-08
        -228.529          134.026      2.28763e-08
        -191.941          134.026      1.37258e-07
        -155.353          134.026      5.41406e-07
        -118.765          134.026      1.43358e-06
        -82.1765          134.026      2.85192e-06
        -45.5882          134.026        4.255e-06
              -9          134.026      5.47507e-06
         27.5882          134.026       4.8269e-06
         64.1765          134.026      3.46958e-06
         100.765          134.026      1.96736e-06
         137.353          134.026      8.15922e-07
         173.941          134.026      2.89767e-07
         210.529          134.026      8.38799e-08
         247.118          134.026      7.62544e-09
        -228.529          169.868      1.52509e-08
        -191.941          169.868      2.28763e-08
        -155.353          169.868      1.14382e-07
        -118.765          169.868      5.33781e-07
        -82.1765          169.868      8.99802e-07
        -45.5882          169.868       1.6471e-06
              -9          169.868      1.87586e-06
         27.5882          169.868      1.62422e-06
         64.1765          169.868      1.36495e-06
         100.765          169.868      6.55788e-07
         137.353          169.868      3.88898e-07
         173.941          169.868      1.06756e-07
         210.529          169.868      3.05018e-08
         247.118          169.868      7.62544e-09
        -228.529          205.711      7.62544e-09
        -191.941          205.711      7.62544e-09
        -155.353          205.711      3.81272e-08
        -118.765          205.711      1.14382e-07
        -82.1765          205.711      2.82141e-07
        -45.5882          205.711      3.81272e-07
              -9          205.711      4.04148e-07
         27.5882          205.711      4.04148e-07
         64.1765          205.711      3.35519e-07
         100.765          205.711      1.83011e-07
         137.353          205.711      6.10035e-08
         173.941          205.711      2.28763e-08
        -191.941          241.553      7.62544e-09
        -118.765          241.553      2.28763e-08
        -82.1765          241.553      3.81272e-08
        -45.5882          241.553      4.57527e-08
              -9          241.553      1.22007e-07
         27.5882          241.553      1.52509e-07
         64.1765          241.553      9.91307e-08
         100.765          241.553      3.81272e-08
         137.353          241.553      7.62544e-09
        -118.765          277.395      7.62544e-09
        -45.5882          277.395      7.62544e-09
              -9          277.395      1.52509e-08
         27.5882          277.395      7.62544e-09
         64.1765          277.395      7.62544e-09


